date;crypto;savings
01-01-2017;0;0
02-01-2017;0;0
03-01-2017;0.04790006;0.04790006
04-01-2017;0.04790006;0.04330017
05-01-2017;0.04790006;0.04933983
06-01-2017;0.04790006;0.05542002
07-01-2017;0.04790006;0.05503062
08-01-2017;0.04790006;0.05487276
09-01-2017;0.04790006;0.05538153
10-01-2017;0.10298562;0.1101711
11-01-2017;0.10298562;0.12857486
12-01-2017;0.10298562;0.12424923
13-01-2017;0.10298562;0.12136158
14-01-2017;0.10298562;0.12218785
15-01-2017;0.10298562;0.12168441
16-01-2017;0.10298562;0.12025967
17-01-2017;0.15805546;0.16520952
18-01-2017;0.15805546;0.16918222
19-01-2017;0.15805546;0.16683851
20-01-2017;0.15805546;0.1675929
21-01-2017;0.15805546;0.16272704
22-01-2017;0.15805546;0.16221951
23-01-2017;0.15805546;0.16286432
24-01-2017;0.21406613;0.22404269
25-01-2017;0.21406613;0.22184213
26-01-2017;0.21406613;0.21796322
27-01-2017;0.21406613;0.21745039
28-01-2017;0.21406613;0.21701624
29-01-2017;0.21406613;0.21751047
30-01-2017;0.21406613;0.21730107
31-01-2017;0.26559111;0.25762492
01-02-2017;0.26559111;0.25277471
02-02-2017;0.26559111;0.24708441
03-02-2017;0.26559111;0.24273965
04-02-2017;0.26559111;0.23971617
05-02-2017;0.26559111;0.2433469
06-02-2017;0.26559111;0.24081298
07-02-2017;0.31270093;0.28265888
08-02-2017;0.31270093;0.28220156
09-02-2017;0.31270093;0.30169462
10-02-2017;0.31270093;0.30343672
11-02-2017;0.31270093;0.29867091
12-02-2017;0.31270093;0.30024589
13-02-2017;0.31270093;0.30283391
14-02-2017;0.36247446;0.34841472
15-02-2017;0.36247446;0.34740144
16-02-2017;0.36247446;0.34065252
17-02-2017;0.36247446;0.33454088
18-02-2017;0.36247446;0.33193603
19-02-2017;0.36247446;0.3340109
20-02-2017;0.36247446;0.32408008
21-02-2017;0.40730544;0.35864788
22-02-2017;0.40730544;0.35796107
23-02-2017;0.40730544;0.34284148
24-02-2017;0.40730544;0.34080838
25-02-2017;0.40730544;0.34969927
26-02-2017;0.40730544;0.34328872
27-02-2017;0.40730544;0.33899168
28-02-2017;0.4496794;0.38136564
01-03-2017;0.4496794;0.36809816
02-03-2017;0.4496794;0.35970935
03-03-2017;0.4496794;0.35294395
04-03-2017;0.4496794;0.35852288
05-03-2017;0.4496794;0.35513606
06-03-2017;0.4496794;0.3535429
07-03-2017;0.49054443;0.4086503
08-03-2017;0.49054443;0.43478261
09-03-2017;0.49054443;0.4207019
10-03-2017;0.49054443;0.44773982
11-03-2017;0.49054443;0.42523155
12-03-2017;0.49054443;0.409373
13-03-2017;0.49054443;0.4058705
14-03-2017;0.53086701;0.44354839
15-03-2017;0.53086701;0.44013733
16-03-2017;0.53086701;0.46303699
17-03-2017;0.53086701;0.49989549
18-03-2017;0.53086701;0.56478726
19-03-2017;0.53086701;0.5305091
20-03-2017;0.53086701;0.5217078
21-03-2017;0.57548835;0.5354561
22-03-2017;0.57548835;0.57189697
23-03-2017;0.57548835;0.57770633
24-03-2017;0.57548835;0.63998633
25-03-2017;0.57548835;0.61678964
26-03-2017;0.57548835;0.62065222
27-03-2017;0.57548835;0.57373991
28-03-2017;0.623237;0.62073245
29-03-2017;0.623237;0.62501805
30-03-2017;0.623237;0.63326283
31-03-2017;0.623237;0.60646206
01-04-2017;0.623237;0.60157335
02-04-2017;0.623237;0.58974566
03-04-2017;0.623237;0.56827617
04-04-2017;0.6673579;0.61769248
05-04-2017;0.6673579;0.62234391
06-04-2017;0.6673579;0.59187605
07-04-2017;0.6673579;0.59478289
08-04-2017;0.6673579;0.59526343
09-04-2017;0.6673579;0.58929008
10-04-2017;0.6673579;0.58965741
11-04-2017;0.70885133;0.62240147
12-04-2017;0.70885133;0.62480735
13-04-2017;0.70885133;0.64142035
14-04-2017;0.70885133;0.64237626
15-04-2017;0.70885133;0.63964793
16-04-2017;0.70885133;0.63401359
17-04-2017;0.70885133;0.62818804
18-04-2017;0.75011669;0.66024575
19-04-2017;0.75011669;0.66099858
20-04-2017;0.75011669;0.65089337
21-04-2017;0.75011669;0.65463767
22-04-2017;0.75011669;0.64950356
23-04-2017;0.75011669;0.66268506
24-04-2017;0.75011669;0.6399232
25-04-2017;0.78962707;0.67167659
26-04-2017;0.78962707;0.66350269
27-04-2017;0.78962707;0.64504869
28-04-2017;0.78962707;0.64566117
29-04-2017;0.78962707;0.64306734
30-04-2017;0.78962707;0.63061525
01-05-2017;0.78962707;0.59791785
02-05-2017;0.8240429;0.61948489
03-05-2017;0.8240429;0.60399038
04-05-2017;0.8240429;0.58530112
05-05-2017;0.8240429;0.57861071
06-05-2017;0.8240429;0.57005319
07-05-2017;0.8240429;0.56365904
08-05-2017;0.8240429;0.52223867
09-05-2017;0.85252709;0.54119953
10-05-2017;0.85252709;0.53157856
11-05-2017;0.85252709;0.51391077
12-05-2017;0.85252709;0.55096739
13-05-2017;0.85252709;0.52634202
14-05-2017;0.85252709;0.52517814
15-05-2017;0.85252709;0.54647007
16-05-2017;0.88135467;0.57655166
17-05-2017;0.88135467;0.54374719
18-05-2017;0.88135467;0.52947872
19-05-2017;0.88135467;0.50309151
20-05-2017;0.88135467;0.47967843
21-05-2017;0.88135467;0.48990791
22-05-2017;0.88135467;0.46010861
23-05-2017;0.90290249;0.4525043
24-05-2017;0.90290249;0.42968688
25-05-2017;0.90290249;0.45553541
26-05-2017;0.90290249;0.47674832
27-05-2017;0.90290249;0.51499115
28-05-2017;0.90290249;0.48705816
29-05-2017;0.90290249;0.46550598
30-05-2017;0.92588603;0.50563787
31-05-2017;0.92588603;0.48110358
01-06-2017;0.92588603;0.45683342
02-06-2017;0.92588603;0.44202446
03-06-2017;0.92588603;0.43731487
04-06-2017;0.92588603;0.4379312
05-06-2017;0.92588603;0.40940743
06-06-2017;0.94334901;0.40164851
07-06-2017;0.94334901;0.42091241
08-06-2017;0.94334901;0.40989156
09-06-2017;0.94334901;0.40725119
10-06-2017;0.94334901;0.39013336
11-06-2017;0.94334901;0.38876173
12-06-2017;0.94334901;0.43239099
13-06-2017;0.96175153;0.44166035
14-06-2017;0.96175153;0.47878005
15-06-2017;0.96175153;0.48689836
16-06-2017;0.96175153;0.47646273
17-06-2017;0.96175153;0.45182766
18-06-2017;0.96175153;0.47090401
19-06-2017;0.96175153;0.46339201
20-06-2017;0.98012179;0.45925659
21-06-2017;0.98012179;0.46483952
22-06-2017;0.98012179;0.46203719
23-06-2017;0.98012179;0.45538835
24-06-2017;0.98012179;0.4791622
25-06-2017;0.98012179;0.48273547
26-06-2017;0.98012179;0.50434749
27-06-2017;0.99971081;0.50931459
28-06-2017;0.99971081;0.50489554
29-06-2017;0.99971081;0.51194807
30-06-2017;0.99971081;0.52401604
01-07-2017;0.99971081;0.53397957
02-07-2017;0.99971081;0.51865772
03-07-2017;0.99971081;0.5070084
04-07-2017;1.01892946;0.51890348
05-07-2017;1.01892946;0.51883366
06-07-2017;1.01892946;0.5175269
07-07-2017;1.01892946;0.53599932
08-07-2017;1.01892946;0.52501807
09-07-2017;1.01892946;0.53604614
10-07-2017;1.01892946;0.56900562
11-07-2017;1.04031718;0.59885617
12-07-2017;1.04031718;0.58361539
13-07-2017;1.04031718;0.5937487
14-07-2017;1.04031718;0.62686378
15-07-2017;1.04031718;0.70039923
16-07-2017;1.04031718;0.72545628
17-07-2017;1.04031718;0.62825066
18-07-2017;1.06187932;0.6253019
19-07-2017;1.06187932;0.63780281
20-07-2017;1.06187932;0.51462236
21-07-2017;1.06187932;0.54352715
22-07-2017;1.06187932;0.51599218
23-07-2017;1.06187932;0.53105774
24-07-2017;1.06187932;0.52634252
25-07-2017;1.08128564;0.58218966
26-07-2017;1.08128564;0.5930143
27-07-2017;1.08128564;0.56142346
28-07-2017;1.08128564;0.53399596
29-07-2017;1.08128564;0.55016598
30-07-2017;1.08128564;0.54403414
31-07-2017;1.08128564;0.52167742
01-08-2017;1.09967976;0.57021771
02-08-2017;1.09967976;0.57181436
03-08-2017;1.09967976;0.55263787
04-08-2017;1.09967976;0.53524134
05-08-2017;1.09967976;0.47649644
06-08-2017;1.09967976;0.4822741
07-08-2017;1.09967976;0.45872375
08-08-2017;1.1142999;0.46784447
09-08-2017;1.1142999;0.47868792
10-08-2017;1.1142999;0.47319358
11-08-2017;1.1142999;0.4382817
12-08-2017;1.1142999;0.41187116
13-08-2017;1.1142999;0.39280576
14-08-2017;1.1142999;0.36993109
15-08-2017;1.1262561;0.39455465
16-08-2017;1.1262561;0.37700241
17-08-2017;1.1262561;0.38091369
18-08-2017;1.1262561;0.3965755
19-08-2017;1.1262561;0.3934473
20-08-2017;1.1262561;0.40365393
21-08-2017;1.1262561;0.41232064
22-08-2017;1.13844967;0.41458156
23-08-2017;1.13844967;0.40948857
24-08-2017;1.13844967;0.3921858
25-08-2017;1.13844967;0.38887363
26-08-2017;1.13844967;0.39058911
27-08-2017;1.13844967;0.38787282
28-08-2017;1.13844967;0.38789227
29-08-2017;1.14936904;0.38217784
30-08-2017;1.14936904;0.38332641
31-08-2017;1.14936904;0.37207205
01-09-2017;1.14936904;0.35772619
02-09-2017;1.14936904;0.38219871
03-09-2017;1.14936904;0.38184929
04-09-2017;1.14936904;0.41309535
05-09-2017;1.16079362;0.41128476
06-09-2017;1.16079362;0.39154948
07-09-2017;1.16079362;0.39131457
08-09-2017;1.16079362;0.4256577
09-09-2017;1.16079362;0.42592864
10-09-2017;1.16079362;0.43658167
11-09-2017;1.16079362;0.43256025
12-09-2017;1.17289778;0.44785405
13-09-2017;1.17289778;0.47648605
14-09-2017;1.17289778;0.58638014
15-09-2017;1.17289778;0.50858827
16-09-2017;1.17289778;0.51033919
17-09-2017;1.17289778;0.51634441
18-09-2017;1.17289778;0.45508217
19-09-2017;1.18563673;0.48408014
20-09-2017;1.18563673;0.48643736
21-09-2017;1.18563673;0.52326606
22-09-2017;1.18563673;0.52331507
23-09-2017;1.18563673;0.50100202
24-09-2017;1.18563673;0.51590619
25-09-2017;1.18563673;0.4839445
26-09-2017;1.19848244;0.50098268
27-09-2017;1.19848244;0.46421167
28-09-2017;1.19848244;0.46709608
29-09-2017;1.19848244;0.46840435
30-09-2017;1.19848244;0.44944235
01-10-2017;1.19848244;0.44280541
02-10-2017;1.19848244;0.44224508
03-10-2017;1.21006327;0.46323318
04-10-2017;1.21006327;0.4728848
05-10-2017;1.21006327;0.46206342
06-10-2017;1.21006327;0.45758108
07-10-2017;1.21006327;0.45178442
08-10-2017;1.21006327;0.43379431
09-10-2017;1.21006327;0.41910973
10-10-2017;1.22051917;0.4286918
11-10-2017;1.22051917;0.42474019
12-10-2017;1.22051917;0.37636016
13-10-2017;1.22051917;0.36301112
14-10-2017;1.22051917;0.35152157
15-10-2017;1.22051917;0.36103054
16-10-2017;1.22051917;0.35804171
17-10-2017;1.22943896;0.37463141
18-10-2017;1.22943896;0.37562448
19-10-2017;1.22943896;0.36787118
20-10-2017;1.22943896;0.34933334
21-10-2017;1.22943896;0.34816632
22-10-2017;1.22943896;0.34950953
23-10-2017;1.22943896;0.35411244
24-10-2017;1.23848605;0.38902479
25-10-2017;1.23848605;0.37386104
26-10-2017;1.23848605;0.3641087
27-10-2017;1.23848605;0.37191441
28-10-2017;1.23848605;0.37371222
29-10-2017;1.23848605;0.34937478
30-10-2017;1.23848605;0.35070379
31-10-2017;1.24621594;0.34011503
01-11-2017;1.24621594;0.32509224
02-11-2017;1.24621594;0.31080031
03-11-2017;1.24621594;0.3052266
04-11-2017;1.24621594;0.29810499
05-11-2017;1.24621594;0.29699989
06-11-2017;1.24621594;0.31326716
07-11-2017;1.25321445;0.31493286
08-11-2017;1.25321445;0.30162112
09-11-2017;1.25321445;0.31496812
10-11-2017;1.25321445;0.33997467
11-11-2017;1.25321445;0.35390713
12-11-2017;1.25321445;0.37814682
13-11-2017;1.25321445;0.34301446
14-11-2017;1.26074939;0.34660739
15-11-2017;1.26074939;0.31439921
16-11-2017;1.26074939;0.29218631
17-11-2017;1.26074939;0.29835295
18-11-2017;1.26074939;0.29524464
19-11-2017;1.26074939;0.28619459
20-11-2017;1.26074939;0.28046593
21-11-2017;1.26694421;0.29115653
22-11-2017;1.26694421;0.28472597
23-11-2017;1.26694421;0.29233328
24-11-2017;1.26694421;0.28472112
25-11-2017;1.26694421;0.26732128
26-11-2017;1.26694421;0.25186083
27-11-2017;1.26694421;0.23934776
28-11-2017;1.27191498;0.23859705
29-11-2017;1.27191498;0.24270347
30-11-2017;1.27191498;0.23452158
01-12-2017;1.27191498;0.21866687
02-12-2017;1.27191498;0.21671212
03-12-2017;1.27191498;0.21195421
04-12-2017;1.27191498;0.20588134
05-12-2017;1.27611077;0.20559383
06-12-2017;1.27611077;0.17143057
07-12-2017;1.27611077;0.13687381
08-12-2017;1.27611077;0.14786292
09-12-2017;1.27611077;0.16141571
10-12-2017;1.27611077;0.15852064
11-12-2017;1.27611077;0.14465542
12-12-2017;1.2789818;0.14355111
13-12-2017;1.2789818;0.15236285
14-12-2017;1.2789818;0.15092973
15-12-2017;1.2789818;0.1411879
16-12-2017;1.2789818;0.12822222
17-12-2017;1.2789818;0.13061105
18-12-2017;1.2789818;0.13079282
19-12-2017;1.28179447;0.1434462
20-12-2017;1.28179447;0.15338715
21-12-2017;1.28179447;0.16136278
22-12-2017;1.28179447;0.18435779
23-12-2017;1.28179447;0.17347883
24-12-2017;1.28179447;0.18311336
25-12-2017;1.28179447;0.18179745
26-12-2017;1.2849001;0.16149269
27-12-2017;1.2849001;0.16415696
28-12-2017;1.2849001;0.17800294
29-12-2017;1.2849001;0.17739932
30-12-2017;1.2849001;0.2007381
31-12-2017;1.2849001;0.18366251
